image_id,task1_path,task2_path,task1_exists,task2_exists,same_content,error
001627,D:\Biology-AI\data\Task1_Segmentation\images\001627.jpg,D:\Biology-AI\data\Task2_Attributes\images\001627.jpg,True,True,True,
001628,D:\Biology-AI\data\Task1_Segmentation\images\001628.jpg,D:\Biology-AI\data\Task2_Attributes\images\001628.jpg,True,True,True,
001629,D:\Biology-AI\data\Task1_Segmentation\images\001629.jpg,D:\Biology-AI\data\Task2_Attributes\images\001629.jpg,True,True,True,
001630,D:\Biology-AI\data\Task1_Segmentation\images\001630.jpg,D:\Biology-AI\data\Task2_Attributes\images\001630.jpg,True,True,True,
001631,D:\Biology-AI\data\Task1_Segmentation\images\001631.jpg,D:\Biology-AI\data\Task2_Attributes\images\001631.jpg,True,True,True,
001632,D:\Biology-AI\data\Task1_Segmentation\images\001632.jpg,D:\Biology-AI\data\Task2_Attributes\images\001632.jpg,True,True,True,
001633,D:\Biology-AI\data\Task1_Segmentation\images\001633.jpg,D:\Biology-AI\data\Task2_Attributes\images\001633.jpg,True,True,True,
001634,D:\Biology-AI\data\Task1_Segmentation\images\001634.jpg,D:\Biology-AI\data\Task2_Attributes\images\001634.jpg,True,True,True,
001635,D:\Biology-AI\data\Task1_Segmentation\images\001635.jpg,D:\Biology-AI\data\Task2_Attributes\images\001635.jpg,True,True,True,
001636,D:\Biology-AI\data\Task1_Segmentation\images\001636.jpg,D:\Biology-AI\data\Task2_Attributes\images\001636.jpg,True,True,True,
001637,D:\Biology-AI\data\Task1_Segmentation\images\001637.jpg,D:\Biology-AI\data\Task2_Attributes\images\001637.jpg,True,True,True,
001638,D:\Biology-AI\data\Task1_Segmentation\images\001638.jpg,D:\Biology-AI\data\Task2_Attributes\images\001638.jpg,True,True,True,
001639,D:\Biology-AI\data\Task1_Segmentation\images\001639.jpg,D:\Biology-AI\data\Task2_Attributes\images\001639.jpg,True,True,True,
001640,D:\Biology-AI\data\Task1_Segmentation\images\001640.jpg,D:\Biology-AI\data\Task2_Attributes\images\001640.jpg,True,True,True,
001641,D:\Biology-AI\data\Task1_Segmentation\images\001641.jpg,D:\Biology-AI\data\Task2_Attributes\images\001641.jpg,True,True,True,
001642,D:\Biology-AI\data\Task1_Segmentation\images\001642.jpg,D:\Biology-AI\data\Task2_Attributes\images\001642.jpg,True,True,True,
001643,D:\Biology-AI\data\Task1_Segmentation\images\001643.jpg,D:\Biology-AI\data\Task2_Attributes\images\001643.jpg,True,True,True,
001644,D:\Biology-AI\data\Task1_Segmentation\images\001644.jpg,D:\Biology-AI\data\Task2_Attributes\images\001644.jpg,True,True,True,
001645,D:\Biology-AI\data\Task1_Segmentation\images\001645.jpg,D:\Biology-AI\data\Task2_Attributes\images\001645.jpg,True,True,True,
001646,D:\Biology-AI\data\Task1_Segmentation\images\001646.jpg,D:\Biology-AI\data\Task2_Attributes\images\001646.jpg,True,True,True,
001647,D:\Biology-AI\data\Task1_Segmentation\images\001647.jpg,D:\Biology-AI\data\Task2_Attributes\images\001647.jpg,True,True,True,
001648,D:\Biology-AI\data\Task1_Segmentation\images\001648.jpg,D:\Biology-AI\data\Task2_Attributes\images\001648.jpg,True,True,True,
001649,D:\Biology-AI\data\Task1_Segmentation\images\001649.jpg,D:\Biology-AI\data\Task2_Attributes\images\001649.jpg,True,True,True,
001650,D:\Biology-AI\data\Task1_Segmentation\images\001650.jpg,D:\Biology-AI\data\Task2_Attributes\images\001650.jpg,True,True,True,
001651,D:\Biology-AI\data\Task1_Segmentation\images\001651.jpg,D:\Biology-AI\data\Task2_Attributes\images\001651.jpg,True,True,True,
001652,D:\Biology-AI\data\Task1_Segmentation\images\001652.jpg,D:\Biology-AI\data\Task2_Attributes\images\001652.jpg,True,True,True,
001653,D:\Biology-AI\data\Task1_Segmentation\images\001653.jpg,D:\Biology-AI\data\Task2_Attributes\images\001653.jpg,True,True,True,
001654,D:\Biology-AI\data\Task1_Segmentation\images\001654.jpg,D:\Biology-AI\data\Task2_Attributes\images\001654.jpg,True,True,True,
001655,D:\Biology-AI\data\Task1_Segmentation\images\001655.jpg,D:\Biology-AI\data\Task2_Attributes\images\001655.jpg,True,True,True,
001656,D:\Biology-AI\data\Task1_Segmentation\images\001656.jpg,D:\Biology-AI\data\Task2_Attributes\images\001656.jpg,True,True,True,
001657,D:\Biology-AI\data\Task1_Segmentation\images\001657.jpg,D:\Biology-AI\data\Task2_Attributes\images\001657.jpg,True,True,True,
001658,D:\Biology-AI\data\Task1_Segmentation\images\001658.jpg,D:\Biology-AI\data\Task2_Attributes\images\001658.jpg,True,True,True,
001659,D:\Biology-AI\data\Task1_Segmentation\images\001659.jpg,D:\Biology-AI\data\Task2_Attributes\images\001659.jpg,True,True,True,
001660,D:\Biology-AI\data\Task1_Segmentation\images\001660.jpg,D:\Biology-AI\data\Task2_Attributes\images\001660.jpg,True,True,True,
001661,D:\Biology-AI\data\Task1_Segmentation\images\001661.jpg,D:\Biology-AI\data\Task2_Attributes\images\001661.jpg,True,True,True,
001662,D:\Biology-AI\data\Task1_Segmentation\images\001662.jpg,D:\Biology-AI\data\Task2_Attributes\images\001662.jpg,True,True,True,
001663,D:\Biology-AI\data\Task1_Segmentation\images\001663.jpg,D:\Biology-AI\data\Task2_Attributes\images\001663.jpg,True,True,True,
001664,D:\Biology-AI\data\Task1_Segmentation\images\001664.jpg,D:\Biology-AI\data\Task2_Attributes\images\001664.jpg,True,True,True,
001665,D:\Biology-AI\data\Task1_Segmentation\images\001665.jpg,D:\Biology-AI\data\Task2_Attributes\images\001665.jpg,True,True,True,
001666,D:\Biology-AI\data\Task1_Segmentation\images\001666.jpg,D:\Biology-AI\data\Task2_Attributes\images\001666.jpg,True,True,True,
001667,D:\Biology-AI\data\Task1_Segmentation\images\001667.jpg,D:\Biology-AI\data\Task2_Attributes\images\001667.jpg,True,True,True,
001668,D:\Biology-AI\data\Task1_Segmentation\images\001668.jpg,D:\Biology-AI\data\Task2_Attributes\images\001668.jpg,True,True,True,
001669,D:\Biology-AI\data\Task1_Segmentation\images\001669.jpg,D:\Biology-AI\data\Task2_Attributes\images\001669.jpg,True,True,True,
001670,D:\Biology-AI\data\Task1_Segmentation\images\001670.jpg,D:\Biology-AI\data\Task2_Attributes\images\001670.jpg,True,True,True,
001671,D:\Biology-AI\data\Task1_Segmentation\images\001671.jpg,D:\Biology-AI\data\Task2_Attributes\images\001671.jpg,True,True,True,
001672,D:\Biology-AI\data\Task1_Segmentation\images\001672.jpg,D:\Biology-AI\data\Task2_Attributes\images\001672.jpg,True,True,True,
001673,D:\Biology-AI\data\Task1_Segmentation\images\001673.jpg,D:\Biology-AI\data\Task2_Attributes\images\001673.jpg,True,True,True,
001674,D:\Biology-AI\data\Task1_Segmentation\images\001674.jpg,D:\Biology-AI\data\Task2_Attributes\images\001674.jpg,True,True,True,
001675,D:\Biology-AI\data\Task1_Segmentation\images\001675.jpg,D:\Biology-AI\data\Task2_Attributes\images\001675.jpg,True,True,True,
001676,D:\Biology-AI\data\Task1_Segmentation\images\001676.jpg,D:\Biology-AI\data\Task2_Attributes\images\001676.jpg,True,True,True,
001677,D:\Biology-AI\data\Task1_Segmentation\images\001677.jpg,D:\Biology-AI\data\Task2_Attributes\images\001677.jpg,True,True,True,
001678,D:\Biology-AI\data\Task1_Segmentation\images\001678.jpg,D:\Biology-AI\data\Task2_Attributes\images\001678.jpg,True,True,True,
001679,D:\Biology-AI\data\Task1_Segmentation\images\001679.jpg,D:\Biology-AI\data\Task2_Attributes\images\001679.jpg,True,True,True,
001680,D:\Biology-AI\data\Task1_Segmentation\images\001680.jpg,D:\Biology-AI\data\Task2_Attributes\images\001680.jpg,True,True,True,
001681,D:\Biology-AI\data\Task1_Segmentation\images\001681.jpg,D:\Biology-AI\data\Task2_Attributes\images\001681.jpg,True,True,True,
001682,D:\Biology-AI\data\Task1_Segmentation\images\001682.jpg,D:\Biology-AI\data\Task2_Attributes\images\001682.jpg,True,True,True,
001683,D:\Biology-AI\data\Task1_Segmentation\images\001683.jpg,D:\Biology-AI\data\Task2_Attributes\images\001683.jpg,True,True,True,
001684,D:\Biology-AI\data\Task1_Segmentation\images\001684.jpg,D:\Biology-AI\data\Task2_Attributes\images\001684.jpg,True,True,True,
001685,D:\Biology-AI\data\Task1_Segmentation\images\001685.jpg,D:\Biology-AI\data\Task2_Attributes\images\001685.jpg,True,True,True,
001686,D:\Biology-AI\data\Task1_Segmentation\images\001686.jpg,D:\Biology-AI\data\Task2_Attributes\images\001686.jpg,True,True,True,
001687,D:\Biology-AI\data\Task1_Segmentation\images\001687.jpg,D:\Biology-AI\data\Task2_Attributes\images\001687.jpg,True,True,True,
001688,D:\Biology-AI\data\Task1_Segmentation\images\001688.jpg,D:\Biology-AI\data\Task2_Attributes\images\001688.jpg,True,True,True,
001689,D:\Biology-AI\data\Task1_Segmentation\images\001689.jpg,D:\Biology-AI\data\Task2_Attributes\images\001689.jpg,True,True,True,
001690,D:\Biology-AI\data\Task1_Segmentation\images\001690.jpg,D:\Biology-AI\data\Task2_Attributes\images\001690.jpg,True,True,True,
001691,D:\Biology-AI\data\Task1_Segmentation\images\001691.jpg,D:\Biology-AI\data\Task2_Attributes\images\001691.jpg,True,True,True,
001692,D:\Biology-AI\data\Task1_Segmentation\images\001692.jpg,D:\Biology-AI\data\Task2_Attributes\images\001692.jpg,True,True,True,
001693,D:\Biology-AI\data\Task1_Segmentation\images\001693.jpg,D:\Biology-AI\data\Task2_Attributes\images\001693.jpg,True,True,True,
001694,D:\Biology-AI\data\Task1_Segmentation\images\001694.jpg,D:\Biology-AI\data\Task2_Attributes\images\001694.jpg,True,True,True,
001695,D:\Biology-AI\data\Task1_Segmentation\images\001695.jpg,D:\Biology-AI\data\Task2_Attributes\images\001695.jpg,True,True,True,
001696,D:\Biology-AI\data\Task1_Segmentation\images\001696.jpg,D:\Biology-AI\data\Task2_Attributes\images\001696.jpg,True,True,True,
001697,D:\Biology-AI\data\Task1_Segmentation\images\001697.jpg,D:\Biology-AI\data\Task2_Attributes\images\001697.jpg,True,True,True,
001698,D:\Biology-AI\data\Task1_Segmentation\images\001698.jpg,D:\Biology-AI\data\Task2_Attributes\images\001698.jpg,True,True,True,
001699,D:\Biology-AI\data\Task1_Segmentation\images\001699.jpg,D:\Biology-AI\data\Task2_Attributes\images\001699.jpg,True,True,True,
001700,D:\Biology-AI\data\Task1_Segmentation\images\001700.jpg,D:\Biology-AI\data\Task2_Attributes\images\001700.jpg,True,True,True,
001701,D:\Biology-AI\data\Task1_Segmentation\images\001701.jpg,D:\Biology-AI\data\Task2_Attributes\images\001701.jpg,True,True,True,
001702,D:\Biology-AI\data\Task1_Segmentation\images\001702.jpg,D:\Biology-AI\data\Task2_Attributes\images\001702.jpg,True,True,True,
001703,D:\Biology-AI\data\Task1_Segmentation\images\001703.jpg,D:\Biology-AI\data\Task2_Attributes\images\001703.jpg,True,True,True,
001704,D:\Biology-AI\data\Task1_Segmentation\images\001704.jpg,D:\Biology-AI\data\Task2_Attributes\images\001704.jpg,True,True,True,
001705,D:\Biology-AI\data\Task1_Segmentation\images\001705.jpg,D:\Biology-AI\data\Task2_Attributes\images\001705.jpg,True,True,True,
001706,D:\Biology-AI\data\Task1_Segmentation\images\001706.jpg,D:\Biology-AI\data\Task2_Attributes\images\001706.jpg,True,True,True,
001707,D:\Biology-AI\data\Task1_Segmentation\images\001707.jpg,D:\Biology-AI\data\Task2_Attributes\images\001707.jpg,True,True,True,
001708,D:\Biology-AI\data\Task1_Segmentation\images\001708.jpg,D:\Biology-AI\data\Task2_Attributes\images\001708.jpg,True,True,True,
001709,D:\Biology-AI\data\Task1_Segmentation\images\001709.jpg,D:\Biology-AI\data\Task2_Attributes\images\001709.jpg,True,True,True,
001710,D:\Biology-AI\data\Task1_Segmentation\images\001710.jpg,D:\Biology-AI\data\Task2_Attributes\images\001710.jpg,True,True,True,
001711,D:\Biology-AI\data\Task1_Segmentation\images\001711.jpg,D:\Biology-AI\data\Task2_Attributes\images\001711.jpg,True,True,True,
001712,D:\Biology-AI\data\Task1_Segmentation\images\001712.jpg,D:\Biology-AI\data\Task2_Attributes\images\001712.jpg,True,True,True,
001713,D:\Biology-AI\data\Task1_Segmentation\images\001713.jpg,D:\Biology-AI\data\Task2_Attributes\images\001713.jpg,True,True,True,
001714,D:\Biology-AI\data\Task1_Segmentation\images\001714.jpg,D:\Biology-AI\data\Task2_Attributes\images\001714.jpg,True,True,True,
001715,D:\Biology-AI\data\Task1_Segmentation\images\001715.jpg,D:\Biology-AI\data\Task2_Attributes\images\001715.jpg,True,True,True,
001716,D:\Biology-AI\data\Task1_Segmentation\images\001716.jpg,D:\Biology-AI\data\Task2_Attributes\images\001716.jpg,True,True,True,
001717,D:\Biology-AI\data\Task1_Segmentation\images\001717.jpg,D:\Biology-AI\data\Task2_Attributes\images\001717.jpg,True,True,True,
001718,D:\Biology-AI\data\Task1_Segmentation\images\001718.jpg,D:\Biology-AI\data\Task2_Attributes\images\001718.jpg,True,True,True,
001719,D:\Biology-AI\data\Task1_Segmentation\images\001719.jpg,D:\Biology-AI\data\Task2_Attributes\images\001719.jpg,True,True,True,
001720,D:\Biology-AI\data\Task1_Segmentation\images\001720.jpg,D:\Biology-AI\data\Task2_Attributes\images\001720.jpg,True,True,True,
001721,D:\Biology-AI\data\Task1_Segmentation\images\001721.jpg,D:\Biology-AI\data\Task2_Attributes\images\001721.jpg,True,True,True,
001722,D:\Biology-AI\data\Task1_Segmentation\images\001722.jpg,D:\Biology-AI\data\Task2_Attributes\images\001722.jpg,True,True,True,
001723,D:\Biology-AI\data\Task1_Segmentation\images\001723.jpg,D:\Biology-AI\data\Task2_Attributes\images\001723.jpg,True,True,True,
001724,D:\Biology-AI\data\Task1_Segmentation\images\001724.jpg,D:\Biology-AI\data\Task2_Attributes\images\001724.jpg,True,True,True,
001725,D:\Biology-AI\data\Task1_Segmentation\images\001725.jpg,D:\Biology-AI\data\Task2_Attributes\images\001725.jpg,True,True,True,
001726,D:\Biology-AI\data\Task1_Segmentation\images\001726.jpg,D:\Biology-AI\data\Task2_Attributes\images\001726.jpg,True,True,True,
001727,D:\Biology-AI\data\Task1_Segmentation\images\001727.jpg,D:\Biology-AI\data\Task2_Attributes\images\001727.jpg,True,True,True,
001728,D:\Biology-AI\data\Task1_Segmentation\images\001728.jpg,D:\Biology-AI\data\Task2_Attributes\images\001728.jpg,True,True,True,
001729,D:\Biology-AI\data\Task1_Segmentation\images\001729.jpg,D:\Biology-AI\data\Task2_Attributes\images\001729.jpg,True,True,True,
001730,D:\Biology-AI\data\Task1_Segmentation\images\001730.jpg,D:\Biology-AI\data\Task2_Attributes\images\001730.jpg,True,True,True,
001731,D:\Biology-AI\data\Task1_Segmentation\images\001731.jpg,D:\Biology-AI\data\Task2_Attributes\images\001731.jpg,True,True,True,
001732,D:\Biology-AI\data\Task1_Segmentation\images\001732.jpg,D:\Biology-AI\data\Task2_Attributes\images\001732.jpg,True,True,True,
001733,D:\Biology-AI\data\Task1_Segmentation\images\001733.jpg,D:\Biology-AI\data\Task2_Attributes\images\001733.jpg,True,True,True,
001734,D:\Biology-AI\data\Task1_Segmentation\images\001734.jpg,D:\Biology-AI\data\Task2_Attributes\images\001734.jpg,True,True,True,
001735,D:\Biology-AI\data\Task1_Segmentation\images\001735.jpg,D:\Biology-AI\data\Task2_Attributes\images\001735.jpg,True,True,True,
001736,D:\Biology-AI\data\Task1_Segmentation\images\001736.jpg,D:\Biology-AI\data\Task2_Attributes\images\001736.jpg,True,True,True,
001737,D:\Biology-AI\data\Task1_Segmentation\images\001737.jpg,D:\Biology-AI\data\Task2_Attributes\images\001737.jpg,True,True,True,
001738,D:\Biology-AI\data\Task1_Segmentation\images\001738.jpg,D:\Biology-AI\data\Task2_Attributes\images\001738.jpg,True,True,True,
001739,D:\Biology-AI\data\Task1_Segmentation\images\001739.jpg,D:\Biology-AI\data\Task2_Attributes\images\001739.jpg,True,True,True,
001740,D:\Biology-AI\data\Task1_Segmentation\images\001740.jpg,D:\Biology-AI\data\Task2_Attributes\images\001740.jpg,True,True,True,
001741,D:\Biology-AI\data\Task1_Segmentation\images\001741.jpg,D:\Biology-AI\data\Task2_Attributes\images\001741.jpg,True,True,True,
001742,D:\Biology-AI\data\Task1_Segmentation\images\001742.jpg,D:\Biology-AI\data\Task2_Attributes\images\001742.jpg,True,True,True,
001743,D:\Biology-AI\data\Task1_Segmentation\images\001743.jpg,D:\Biology-AI\data\Task2_Attributes\images\001743.jpg,True,True,True,
001744,D:\Biology-AI\data\Task1_Segmentation\images\001744.jpg,D:\Biology-AI\data\Task2_Attributes\images\001744.jpg,True,True,True,
001745,D:\Biology-AI\data\Task1_Segmentation\images\001745.jpg,D:\Biology-AI\data\Task2_Attributes\images\001745.jpg,True,True,True,
001746,D:\Biology-AI\data\Task1_Segmentation\images\001746.jpg,D:\Biology-AI\data\Task2_Attributes\images\001746.jpg,True,True,True,
001747,D:\Biology-AI\data\Task1_Segmentation\images\001747.jpg,D:\Biology-AI\data\Task2_Attributes\images\001747.jpg,True,True,True,
001748,D:\Biology-AI\data\Task1_Segmentation\images\001748.jpg,D:\Biology-AI\data\Task2_Attributes\images\001748.jpg,True,True,True,
001749,D:\Biology-AI\data\Task1_Segmentation\images\001749.jpg,D:\Biology-AI\data\Task2_Attributes\images\001749.jpg,True,True,True,
001750,D:\Biology-AI\data\Task1_Segmentation\images\001750.jpg,D:\Biology-AI\data\Task2_Attributes\images\001750.jpg,True,True,True,
001751,D:\Biology-AI\data\Task1_Segmentation\images\001751.jpg,D:\Biology-AI\data\Task2_Attributes\images\001751.jpg,True,True,True,
001752,D:\Biology-AI\data\Task1_Segmentation\images\001752.jpg,D:\Biology-AI\data\Task2_Attributes\images\001752.jpg,True,True,True,
001753,D:\Biology-AI\data\Task1_Segmentation\images\001753.jpg,D:\Biology-AI\data\Task2_Attributes\images\001753.jpg,True,True,True,
001754,D:\Biology-AI\data\Task1_Segmentation\images\001754.jpg,D:\Biology-AI\data\Task2_Attributes\images\001754.jpg,True,True,True,
001755,D:\Biology-AI\data\Task1_Segmentation\images\001755.jpg,D:\Biology-AI\data\Task2_Attributes\images\001755.jpg,True,True,True,
001756,D:\Biology-AI\data\Task1_Segmentation\images\001756.jpg,D:\Biology-AI\data\Task2_Attributes\images\001756.jpg,True,True,True,
001757,D:\Biology-AI\data\Task1_Segmentation\images\001757.jpg,D:\Biology-AI\data\Task2_Attributes\images\001757.jpg,True,True,True,
001758,D:\Biology-AI\data\Task1_Segmentation\images\001758.jpg,D:\Biology-AI\data\Task2_Attributes\images\001758.jpg,True,True,True,
001759,D:\Biology-AI\data\Task1_Segmentation\images\001759.jpg,D:\Biology-AI\data\Task2_Attributes\images\001759.jpg,True,True,True,
001760,D:\Biology-AI\data\Task1_Segmentation\images\001760.jpg,D:\Biology-AI\data\Task2_Attributes\images\001760.jpg,True,True,True,
001761,D:\Biology-AI\data\Task1_Segmentation\images\001761.jpg,D:\Biology-AI\data\Task2_Attributes\images\001761.jpg,True,True,True,
001762,D:\Biology-AI\data\Task1_Segmentation\images\001762.jpg,D:\Biology-AI\data\Task2_Attributes\images\001762.jpg,True,True,True,
001763,D:\Biology-AI\data\Task1_Segmentation\images\001763.jpg,D:\Biology-AI\data\Task2_Attributes\images\001763.jpg,True,True,True,
001764,D:\Biology-AI\data\Task1_Segmentation\images\001764.jpg,D:\Biology-AI\data\Task2_Attributes\images\001764.jpg,True,True,True,
001765,D:\Biology-AI\data\Task1_Segmentation\images\001765.jpg,D:\Biology-AI\data\Task2_Attributes\images\001765.jpg,True,True,True,
001766,D:\Biology-AI\data\Task1_Segmentation\images\001766.jpg,D:\Biology-AI\data\Task2_Attributes\images\001766.jpg,True,True,True,
