image_id,task1_image_path,task1_mask_path,pigment_network_mask,negative_network_mask,streaks_mask,milia_like_cysts_mask,globules_mask
001562,Task1_Segmentation/images/001562.jpg,Task1_Segmentation/masks/001562_segmentation.png,Task2_Attributes/masks/pigment_network/001562_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001562_attribute_negative_network.png,Task2_Attributes/masks/streaks/001562_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001562_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001562_attribute_globules.png
001563,Task1_Segmentation/images/001563.jpg,Task1_Segmentation/masks/001563_segmentation.png,Task2_Attributes/masks/pigment_network/001563_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001563_attribute_negative_network.png,Task2_Attributes/masks/streaks/001563_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001563_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001563_attribute_globules.png
001564,Task1_Segmentation/images/001564.jpg,Task1_Segmentation/masks/001564_segmentation.png,Task2_Attributes/masks/pigment_network/001564_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001564_attribute_negative_network.png,Task2_Attributes/masks/streaks/001564_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001564_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001564_attribute_globules.png
001565,Task1_Segmentation/images/001565.jpg,Task1_Segmentation/masks/001565_segmentation.png,Task2_Attributes/masks/pigment_network/001565_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001565_attribute_negative_network.png,Task2_Attributes/masks/streaks/001565_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001565_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001565_attribute_globules.png
001566,Task1_Segmentation/images/001566.jpg,Task1_Segmentation/masks/001566_segmentation.png,Task2_Attributes/masks/pigment_network/001566_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001566_attribute_negative_network.png,Task2_Attributes/masks/streaks/001566_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001566_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001566_attribute_globules.png
001567,Task1_Segmentation/images/001567.jpg,Task1_Segmentation/masks/001567_segmentation.png,Task2_Attributes/masks/pigment_network/001567_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001567_attribute_negative_network.png,Task2_Attributes/masks/streaks/001567_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001567_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001567_attribute_globules.png
001568,Task1_Segmentation/images/001568.jpg,Task1_Segmentation/masks/001568_segmentation.png,Task2_Attributes/masks/pigment_network/001568_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001568_attribute_negative_network.png,Task2_Attributes/masks/streaks/001568_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001568_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001568_attribute_globules.png
001569,Task1_Segmentation/images/001569.jpg,Task1_Segmentation/masks/001569_segmentation.png,Task2_Attributes/masks/pigment_network/001569_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001569_attribute_negative_network.png,Task2_Attributes/masks/streaks/001569_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001569_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001569_attribute_globules.png
001570,Task1_Segmentation/images/001570.jpg,Task1_Segmentation/masks/001570_segmentation.png,Task2_Attributes/masks/pigment_network/001570_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001570_attribute_negative_network.png,Task2_Attributes/masks/streaks/001570_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001570_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001570_attribute_globules.png
001571,Task1_Segmentation/images/001571.jpg,Task1_Segmentation/masks/001571_segmentation.png,Task2_Attributes/masks/pigment_network/001571_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001571_attribute_negative_network.png,Task2_Attributes/masks/streaks/001571_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001571_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001571_attribute_globules.png
001572,Task1_Segmentation/images/001572.jpg,Task1_Segmentation/masks/001572_segmentation.png,Task2_Attributes/masks/pigment_network/001572_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001572_attribute_negative_network.png,Task2_Attributes/masks/streaks/001572_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001572_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001572_attribute_globules.png
001573,Task1_Segmentation/images/001573.jpg,Task1_Segmentation/masks/001573_segmentation.png,Task2_Attributes/masks/pigment_network/001573_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001573_attribute_negative_network.png,Task2_Attributes/masks/streaks/001573_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001573_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001573_attribute_globules.png
001574,Task1_Segmentation/images/001574.jpg,Task1_Segmentation/masks/001574_segmentation.png,Task2_Attributes/masks/pigment_network/001574_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001574_attribute_negative_network.png,Task2_Attributes/masks/streaks/001574_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001574_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001574_attribute_globules.png
001575,Task1_Segmentation/images/001575.jpg,Task1_Segmentation/masks/001575_segmentation.png,Task2_Attributes/masks/pigment_network/001575_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001575_attribute_negative_network.png,Task2_Attributes/masks/streaks/001575_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001575_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001575_attribute_globules.png
001576,Task1_Segmentation/images/001576.jpg,Task1_Segmentation/masks/001576_segmentation.png,Task2_Attributes/masks/pigment_network/001576_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001576_attribute_negative_network.png,Task2_Attributes/masks/streaks/001576_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001576_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001576_attribute_globules.png
001577,Task1_Segmentation/images/001577.jpg,Task1_Segmentation/masks/001577_segmentation.png,Task2_Attributes/masks/pigment_network/001577_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001577_attribute_negative_network.png,Task2_Attributes/masks/streaks/001577_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001577_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001577_attribute_globules.png
001578,Task1_Segmentation/images/001578.jpg,Task1_Segmentation/masks/001578_segmentation.png,Task2_Attributes/masks/pigment_network/001578_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001578_attribute_negative_network.png,Task2_Attributes/masks/streaks/001578_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001578_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001578_attribute_globules.png
001579,Task1_Segmentation/images/001579.jpg,Task1_Segmentation/masks/001579_segmentation.png,Task2_Attributes/masks/pigment_network/001579_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001579_attribute_negative_network.png,Task2_Attributes/masks/streaks/001579_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001579_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001579_attribute_globules.png
001580,Task1_Segmentation/images/001580.jpg,Task1_Segmentation/masks/001580_segmentation.png,Task2_Attributes/masks/pigment_network/001580_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001580_attribute_negative_network.png,Task2_Attributes/masks/streaks/001580_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001580_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001580_attribute_globules.png
001581,Task1_Segmentation/images/001581.jpg,Task1_Segmentation/masks/001581_segmentation.png,Task2_Attributes/masks/pigment_network/001581_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001581_attribute_negative_network.png,Task2_Attributes/masks/streaks/001581_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001581_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001581_attribute_globules.png
001582,Task1_Segmentation/images/001582.jpg,Task1_Segmentation/masks/001582_segmentation.png,Task2_Attributes/masks/pigment_network/001582_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001582_attribute_negative_network.png,Task2_Attributes/masks/streaks/001582_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001582_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001582_attribute_globules.png
001583,Task1_Segmentation/images/001583.jpg,Task1_Segmentation/masks/001583_segmentation.png,Task2_Attributes/masks/pigment_network/001583_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001583_attribute_negative_network.png,Task2_Attributes/masks/streaks/001583_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001583_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001583_attribute_globules.png
001584,Task1_Segmentation/images/001584.jpg,Task1_Segmentation/masks/001584_segmentation.png,Task2_Attributes/masks/pigment_network/001584_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001584_attribute_negative_network.png,Task2_Attributes/masks/streaks/001584_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001584_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001584_attribute_globules.png
001585,Task1_Segmentation/images/001585.jpg,Task1_Segmentation/masks/001585_segmentation.png,Task2_Attributes/masks/pigment_network/001585_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001585_attribute_negative_network.png,Task2_Attributes/masks/streaks/001585_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001585_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001585_attribute_globules.png
001586,Task1_Segmentation/images/001586.jpg,Task1_Segmentation/masks/001586_segmentation.png,Task2_Attributes/masks/pigment_network/001586_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001586_attribute_negative_network.png,Task2_Attributes/masks/streaks/001586_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001586_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001586_attribute_globules.png
001587,Task1_Segmentation/images/001587.jpg,Task1_Segmentation/masks/001587_segmentation.png,Task2_Attributes/masks/pigment_network/001587_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001587_attribute_negative_network.png,Task2_Attributes/masks/streaks/001587_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001587_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001587_attribute_globules.png
001588,Task1_Segmentation/images/001588.jpg,Task1_Segmentation/masks/001588_segmentation.png,Task2_Attributes/masks/pigment_network/001588_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001588_attribute_negative_network.png,Task2_Attributes/masks/streaks/001588_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001588_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001588_attribute_globules.png
001589,Task1_Segmentation/images/001589.jpg,Task1_Segmentation/masks/001589_segmentation.png,Task2_Attributes/masks/pigment_network/001589_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001589_attribute_negative_network.png,Task2_Attributes/masks/streaks/001589_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001589_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001589_attribute_globules.png
001590,Task1_Segmentation/images/001590.jpg,Task1_Segmentation/masks/001590_segmentation.png,Task2_Attributes/masks/pigment_network/001590_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001590_attribute_negative_network.png,Task2_Attributes/masks/streaks/001590_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001590_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001590_attribute_globules.png
001591,Task1_Segmentation/images/001591.jpg,Task1_Segmentation/masks/001591_segmentation.png,Task2_Attributes/masks/pigment_network/001591_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001591_attribute_negative_network.png,Task2_Attributes/masks/streaks/001591_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001591_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001591_attribute_globules.png
001592,Task1_Segmentation/images/001592.jpg,Task1_Segmentation/masks/001592_segmentation.png,Task2_Attributes/masks/pigment_network/001592_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001592_attribute_negative_network.png,Task2_Attributes/masks/streaks/001592_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001592_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001592_attribute_globules.png
001593,Task1_Segmentation/images/001593.jpg,Task1_Segmentation/masks/001593_segmentation.png,Task2_Attributes/masks/pigment_network/001593_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001593_attribute_negative_network.png,Task2_Attributes/masks/streaks/001593_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001593_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001593_attribute_globules.png
001594,Task1_Segmentation/images/001594.jpg,Task1_Segmentation/masks/001594_segmentation.png,Task2_Attributes/masks/pigment_network/001594_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/001594_attribute_negative_network.png,Task2_Attributes/masks/streaks/001594_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/001594_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/001594_attribute_globules.png
